word1,word2,sim
телефон,магнитофон,3
телефон,новый,3
телефон,подруги,3
телефон,позвонить,3
телефон,старый,3
телефон,твой,3
ответ,вопрос,71
ответ,правильный,30
ответ,на вопрос,28
ответ,привет,22
ответ,полный,9
ответ,быстрый,8
ответ,дан,8
ответ,прямой,8
ответ,точный,8
ответ,верный,7
ответ,задача,7
ответ,плохой,7
ответ,хороший,7
ответ,дать,6
ответ,держать,6
ответ,отличный,6
ответ,глупый,5
ответ,неверный,5
ответ,нет,5
ответ,письмо,5
ответ,удовлетворительный,5
ответ,конец,4
ответ,готов,3
ответ,молчание,3
ответ,неверен,3
ответ,оценка,3
ответ,положительный,3
ответ,простой,3
ответ,резкий,3
ответ,скорый,3
ответ,совет,3
ответ,четкий,3
счастье,мое,7
счастье,большое,6
счастье,любовь,6
здоровье,крепкое,45
здоровье,хорошее,36
здоровье,болезнь,19
здоровье,отличное,17
здоровье,плохое,16
здоровье,журнал,14
здоровье,беречь,13
здоровье,сила,12
здоровье,мое,11
здоровье,жизнь,10
здоровье,железное,9
здоровье,слабое,9
здоровье,спорт,9
здоровье,богатство,7
