word1,word2,sim
фоторепортер,фотокорреспондент,syn
фоторепортер,фотожурналистка,syn
фоторепортер,фотожурналист,syn
фоторепортерша,фотограф,hyper
фоторепортерша,репортерша,hyper
фоторепортерша,фотокорреспондентка,syn
фоторепортерша,фотокорреспондент,syn
фоторепортерша,фоторепортер,syn
фоторепортерша,фотожурналистка,syn
фоторепортерша,фотожурналист,syn
фотосалон,фотоцентр,syn
фотосалон,фотография,syn
фотосалон,фотоателье,syn
фотоснимок,диапозитив,hypo
фотоснимок,слайд,hypo
фотоснимок,негатив,hypo
фотоснимок,позитив,hypo
фотоснимок,кадрик,hypo
фотоснимок,кадр,hypo
фотоснимок,фотокарточка,hypo
фотоснимок,фотоотпечаток,hypo
